id,field_pid,field_resource_type,field_model,field_member_of,parent_id,field_weight,title,field_local_identifier,field_genre,field_edtf_date_created,field_linked_agent,field_description_long,field_extent,field_rights,field_subject,field_geographic_subject,field_preferred_citation,field_use_and_reproduction,field_physical_storage_info,field_digital_obj_uri,field_archival_obj_refid,field_archival_obj_uri,field_campus,field_repository,field_unit,field_campus_unit_repository,field_display_hints,hocr,file
smith:1000459,smith:1000459,Text,Page,,smith:1000198,232,Page 232,smith_ssc_324_r219_m004_232,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000459/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000459/datastream/OBJ/view
smith:1000460,smith:1000460,Text,Page,,smith:1000198,231,Page 231,smith_ssc_324_r219_m004_231,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000460/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000460/datastream/OBJ/view
smith:1000461,smith:1000461,Text,Page,,smith:1000198,230,Page 230,smith_ssc_324_r219_m004_230,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000461/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000461/datastream/OBJ/view
smith:1000462,smith:1000462,Text,Page,,smith:1000198,229,Page 229,smith_ssc_324_r219_m004_229,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000462/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000462/datastream/OBJ/view
smith:1000463,smith:1000463,Text,Page,,smith:1000198,228,Page 228,smith_ssc_324_r219_m004_228,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000463/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000463/datastream/OBJ/view
smith:1000464,smith:1000464,Text,Page,,smith:1000198,227,Page 227,smith_ssc_324_r219_m004_227,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000464/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000464/datastream/OBJ/view
smith:1000465,smith:1000465,Text,Page,,smith:1000198,226,Page 226,smith_ssc_324_r219_m004_226,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000465/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000465/datastream/OBJ/view
smith:1000466,smith:1000466,Text,Page,,smith:1000198,225,Page 225,smith_ssc_324_r219_m004_225,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000466/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000466/datastream/OBJ/view
smith:1000467,smith:1000467,Text,Page,,smith:1000198,224,Page 224,smith_ssc_324_r219_m004_224,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000467/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000467/datastream/OBJ/view
smith:1000468,smith:1000468,Text,Page,,smith:1000198,223,Page 223,smith_ssc_324_r219_m004_223,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000468/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000468/datastream/OBJ/view
smith:1000469,smith:1000469,Text,Page,,smith:1000198,222,Page 222,smith_ssc_324_r219_m004_222,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000469/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000469/datastream/OBJ/view
smith:1000470,smith:1000470,Text,Page,,smith:1000198,221,Page 221,smith_ssc_324_r219_m004_221,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000470/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000470/datastream/OBJ/view
smith:1000471,smith:1000471,Text,Page,,smith:1000198,220,Page 220,smith_ssc_324_r219_m004_220,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000471/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000471/datastream/OBJ/view
smith:1000472,smith:1000472,Text,Page,,smith:1000198,219,Page 219,smith_ssc_324_r219_m004_219,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000472/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000472/datastream/OBJ/view
smith:1000473,smith:1000473,Text,Page,,smith:1000198,218,Page 218,smith_ssc_324_r219_m004_218,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000473/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000473/datastream/OBJ/view
smith:1000474,smith:1000474,Text,Page,,smith:1000198,217,Page 217,smith_ssc_324_r219_m004_217,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000474/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000474/datastream/OBJ/view
smith:1000475,smith:1000475,Text,Page,,smith:1000198,216,Page 216,smith_ssc_324_r219_m004_216,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000475/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000475/datastream/OBJ/view
smith:1000476,smith:1000476,Text,Page,,smith:1000198,215,Page 215,smith_ssc_324_r219_m004_215,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000476/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000476/datastream/OBJ/view
smith:1000477,smith:1000477,Text,Page,,smith:1000198,214,Page 214,smith_ssc_324_r219_m004_214,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000477/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000477/datastream/OBJ/view
smith:1000478,smith:1000478,Text,Page,,smith:1000198,213,Page 213,smith_ssc_324_r219_m004_213,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000478/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000478/datastream/OBJ/view
smith:1000479,smith:1000479,Text,Page,,smith:1000198,212,Page 212,smith_ssc_324_r219_m004_212,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000479/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000479/datastream/OBJ/view
smith:1000480,smith:1000480,Text,Page,,smith:1000198,211,Page 211,smith_ssc_324_r219_m004_211,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000480/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000480/datastream/OBJ/view
smith:1000481,smith:1000481,Text,Page,,smith:1000198,210,Page 210,smith_ssc_324_r219_m004_210,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000481/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000481/datastream/OBJ/view
smith:1000482,smith:1000482,Text,Page,,smith:1000198,209,Page 209,smith_ssc_324_r219_m004_209,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000482/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000482/datastream/OBJ/view
smith:1000483,smith:1000483,Text,Page,,smith:1000198,208,Page 208,smith_ssc_324_r219_m004_208,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000483/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000483/datastream/OBJ/view
smith:1000484,smith:1000484,Text,Page,,smith:1000198,207,Page 207,smith_ssc_324_r219_m004_207,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000484/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000484/datastream/OBJ/view
smith:1000485,smith:1000485,Text,Page,,smith:1000198,206,Page 206,smith_ssc_324_r219_m004_206,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000485/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000485/datastream/OBJ/view
smith:1000486,smith:1000486,Text,Page,,smith:1000198,205,Page 205,smith_ssc_324_r219_m004_205,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000486/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000486/datastream/OBJ/view
smith:1000487,smith:1000487,Text,Page,,smith:1000198,204,Page 204,smith_ssc_324_r219_m004_204,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000487/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000487/datastream/OBJ/view
smith:1000488,smith:1000488,Text,Page,,smith:1000198,203,Page 203,smith_ssc_324_r219_m004_203,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000488/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000488/datastream/OBJ/view
smith:1000489,smith:1000489,Text,Page,,smith:1000198,202,Page 202,smith_ssc_324_r219_m004_202,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000489/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000489/datastream/OBJ/view
smith:1000490,smith:1000490,Text,Page,,smith:1000198,201,Page 201,smith_ssc_324_r219_m004_201,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000490/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000490/datastream/OBJ/view
smith:1000491,smith:1000491,Text,Page,,smith:1000198,200,Page 200,smith_ssc_324_r219_m004_200,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000491/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000491/datastream/OBJ/view
smith:1000492,smith:1000492,Text,Page,,smith:1000198,199,Page 199,smith_ssc_324_r219_m004_199,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000492/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000492/datastream/OBJ/view
smith:1000493,smith:1000493,Text,Page,,smith:1000198,198,Page 198,smith_ssc_324_r219_m004_198,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000493/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000493/datastream/OBJ/view
smith:1000494,smith:1000494,Text,Page,,smith:1000198,197,Page 197,smith_ssc_324_r219_m004_197,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000494/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000494/datastream/OBJ/view
smith:1000495,smith:1000495,Text,Page,,smith:1000198,196,Page 196,smith_ssc_324_r219_m004_196,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000495/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000495/datastream/OBJ/view
smith:1000496,smith:1000496,Text,Page,,smith:1000198,195,Page 195,smith_ssc_324_r219_m004_195,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000496/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000496/datastream/OBJ/view
smith:1000497,smith:1000497,Text,Page,,smith:1000198,194,Page 194,smith_ssc_324_r219_m004_194,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000497/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000497/datastream/OBJ/view
smith:1000498,smith:1000498,Text,Page,,smith:1000198,193,Page 193,smith_ssc_324_r219_m004_193,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000498/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000498/datastream/OBJ/view
smith:1000499,smith:1000499,Text,Page,,smith:1000198,192,Page 192,smith_ssc_324_r219_m004_192,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000499/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000499/datastream/OBJ/view
smith:1000500,smith:1000500,Text,Page,,smith:1000198,191,Page 191,smith_ssc_324_r219_m004_191,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000500/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000500/datastream/OBJ/view
smith:1000501,smith:1000501,Text,Page,,smith:1000198,190,Page 190,smith_ssc_324_r219_m004_190,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000501/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000501/datastream/OBJ/view
smith:1000502,smith:1000502,Text,Page,,smith:1000198,189,Page 189,smith_ssc_324_r219_m004_189,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000502/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000502/datastream/OBJ/view
smith:1000503,smith:1000503,Text,Page,,smith:1000198,188,Page 188,smith_ssc_324_r219_m004_188,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000503/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000503/datastream/OBJ/view
smith:1000504,smith:1000504,Text,Page,,smith:1000198,187,Page 187,smith_ssc_324_r219_m004_187,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000504/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000504/datastream/OBJ/view
smith:1000505,smith:1000505,Text,Page,,smith:1000198,186,Page 186,smith_ssc_324_r219_m004_186,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000505/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000505/datastream/OBJ/view
smith:1000506,smith:1000506,Text,Page,,smith:1000198,185,Page 185,smith_ssc_324_r219_m004_185,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000506/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000506/datastream/OBJ/view
smith:1000507,smith:1000507,Text,Page,,smith:1000198,184,Page 184,smith_ssc_324_r219_m004_184,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000507/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000507/datastream/OBJ/view
smith:1000508,smith:1000508,Text,Page,,smith:1000198,183,Page 183,smith_ssc_324_r219_m004_183,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000508/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000508/datastream/OBJ/view
smith:1000509,smith:1000509,Text,Page,,smith:1000198,182,Page 182,smith_ssc_324_r219_m004_182,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000509/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000509/datastream/OBJ/view
smith:1000510,smith:1000510,Text,Page,,smith:1000198,181,Page 181,smith_ssc_324_r219_m004_181,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000510/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000510/datastream/OBJ/view
smith:1000511,smith:1000511,Text,Page,,smith:1000198,180,Page 180,smith_ssc_324_r219_m004_180,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000511/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000511/datastream/OBJ/view
smith:1000512,smith:1000512,Text,Page,,smith:1000198,179,Page 179,smith_ssc_324_r219_m004_179,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000512/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000512/datastream/OBJ/view
smith:1000513,smith:1000513,Text,Page,,smith:1000198,178,Page 178,smith_ssc_324_r219_m004_178,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000513/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000513/datastream/OBJ/view
smith:1000514,smith:1000514,Text,Page,,smith:1000198,177,Page 177,smith_ssc_324_r219_m004_177,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000514/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000514/datastream/OBJ/view
smith:1000515,smith:1000515,Text,Page,,smith:1000198,176,Page 176,smith_ssc_324_r219_m004_176,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000515/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000515/datastream/OBJ/view
smith:1000516,smith:1000516,Text,Page,,smith:1000198,175,Page 175,smith_ssc_324_r219_m004_175,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000516/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000516/datastream/OBJ/view
smith:1000517,smith:1000517,Text,Page,,smith:1000198,174,Page 174,smith_ssc_324_r219_m004_174,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000517/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000517/datastream/OBJ/view
smith:1000518,smith:1000518,Text,Page,,smith:1000198,173,Page 173,smith_ssc_324_r219_m004_173,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000518/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000518/datastream/OBJ/view
smith:1000519,smith:1000519,Text,Page,,smith:1000198,172,Page 172,smith_ssc_324_r219_m004_172,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000519/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000519/datastream/OBJ/view
smith:1000520,smith:1000520,Text,Page,,smith:1000198,171,Page 171,smith_ssc_324_r219_m004_171,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000520/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000520/datastream/OBJ/view
smith:1000521,smith:1000521,Text,Page,,smith:1000198,170,Page 170,smith_ssc_324_r219_m004_170,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000521/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000521/datastream/OBJ/view
smith:1000522,smith:1000522,Text,Page,,smith:1000198,169,Page 169,smith_ssc_324_r219_m004_169,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000522/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000522/datastream/OBJ/view
smith:1000523,smith:1000523,Text,Page,,smith:1000198,168,Page 168,smith_ssc_324_r219_m004_168,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000523/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000523/datastream/OBJ/view
smith:1000524,smith:1000524,Text,Page,,smith:1000198,167,Page 167,smith_ssc_324_r219_m004_167,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000524/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000524/datastream/OBJ/view
smith:1000525,smith:1000525,Text,Page,,smith:1000198,166,Page 166,smith_ssc_324_r219_m004_166,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000525/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000525/datastream/OBJ/view
smith:1000526,smith:1000526,Text,Page,,smith:1000198,165,Page 165,smith_ssc_324_r219_m004_165,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000526/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000526/datastream/OBJ/view
smith:1000527,smith:1000527,Text,Page,,smith:1000198,164,Page 164,smith_ssc_324_r219_m004_164,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000527/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000527/datastream/OBJ/view
smith:1000528,smith:1000528,Text,Page,,smith:1000198,163,Page 163,smith_ssc_324_r219_m004_163,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000528/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000528/datastream/OBJ/view
smith:1000529,smith:1000529,Text,Page,,smith:1000198,162,Page 162,smith_ssc_324_r219_m004_162,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000529/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000529/datastream/OBJ/view
smith:1000530,smith:1000530,Text,Page,,smith:1000198,161,Page 161,smith_ssc_324_r219_m004_161,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000530/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000530/datastream/OBJ/view
smith:1000531,smith:1000531,Text,Page,,smith:1000198,160,Page 160,smith_ssc_324_r219_m004_160,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000531/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000531/datastream/OBJ/view
smith:1000532,smith:1000532,Text,Page,,smith:1000198,159,Page 159,smith_ssc_324_r219_m004_159,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000532/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000532/datastream/OBJ/view
smith:1000533,smith:1000533,Text,Page,,smith:1000198,158,Page 158,smith_ssc_324_r219_m004_158,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000533/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000533/datastream/OBJ/view
smith:1000534,smith:1000534,Text,Page,,smith:1000198,157,Page 157,smith_ssc_324_r219_m004_157,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000534/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000534/datastream/OBJ/view
smith:1000535,smith:1000535,Text,Page,,smith:1000198,156,Page 156,smith_ssc_324_r219_m004_156,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000535/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000535/datastream/OBJ/view
smith:1000536,smith:1000536,Text,Page,,smith:1000198,155,Page 155,smith_ssc_324_r219_m004_155,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000536/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000536/datastream/OBJ/view
smith:1000537,smith:1000537,Text,Page,,smith:1000198,154,Page 154,smith_ssc_324_r219_m004_154,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000537/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000537/datastream/OBJ/view
smith:1000538,smith:1000538,Text,Page,,smith:1000198,153,Page 153,smith_ssc_324_r219_m004_153,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000538/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000538/datastream/OBJ/view
smith:1000539,smith:1000539,Text,Page,,smith:1000198,152,Page 152,smith_ssc_324_r219_m004_152,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000539/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000539/datastream/OBJ/view
smith:1000540,smith:1000540,Text,Page,,smith:1000198,151,Page 151,smith_ssc_324_r219_m004_151,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000540/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000540/datastream/OBJ/view
smith:1000541,smith:1000541,Text,Page,,smith:1000198,150,Page 150,smith_ssc_324_r219_m004_150,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000541/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000541/datastream/OBJ/view
smith:1000542,smith:1000542,Text,Page,,smith:1000198,149,Page 149,smith_ssc_324_r219_m004_149,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000542/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000542/datastream/OBJ/view
smith:1000543,smith:1000543,Text,Page,,smith:1000198,148,Page 148,smith_ssc_324_r219_m004_148,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000543/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000543/datastream/OBJ/view
smith:1000544,smith:1000544,Text,Page,,smith:1000198,147,Page 147,smith_ssc_324_r219_m004_147,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000544/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000544/datastream/OBJ/view
smith:1000545,smith:1000545,Text,Page,,smith:1000198,146,Page 146,smith_ssc_324_r219_m004_146,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000545/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000545/datastream/OBJ/view
smith:1000546,smith:1000546,Text,Page,,smith:1000198,145,Page 145,smith_ssc_324_r219_m004_145,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000546/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000546/datastream/OBJ/view
smith:1000547,smith:1000547,Text,Page,,smith:1000198,144,Page 144,smith_ssc_324_r219_m004_144,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000547/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000547/datastream/OBJ/view
smith:1000548,smith:1000548,Text,Page,,smith:1000198,143,Page 143,smith_ssc_324_r219_m004_143,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000548/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000548/datastream/OBJ/view
